street_address,month,city,state,zipcode,energy_type,energy_demand,latitude,longitude
CHERRY RD,5,WEST ROXBURY,Massachusetts,02132,Stormwater,1.0,42.26409726910156,-71.16072593852957
CHERRY RD,6,WEST ROXBURY,Massachusetts,02132,Stormwater,1.0,42.26409726910156,-71.16072593852957
CHESTNUT RD,5,WEST ROXBURY,Massachusetts,02132,Stormwater,1.0,42.26444753848754,-71.16003052486258
CHESTNUT RD,6,WEST ROXBURY,Massachusetts,02132,Stormwater,1.0,42.26444753848754,-71.16003052486258
CITY SQ,5,CHARLESTOWN,Massachusetts,02129,Stormwater,1.0,42.371958977262906,-71.06138915693212
CITY SQ,6,CHARLESTOWN,Massachusetts,02129,Stormwater,1.0,42.371958977262906,-71.06138915693212
CLANCY RD,5,DORCHESTER,Massachusetts,02124,Stormwater,12.0,42.27758628725265,-71.07099786487875
CLANCY RD,6,DORCHESTER,Massachusetts,02124,Stormwater,12.0,42.27758628725265,-71.07099786487875
CLAREMONT ST,5,BOSTON,Massachusetts,02118,Stormwater,4.0,42.34294297731653,-71.08027673491132
CLAREMONT ST,6,BOSTON,Massachusetts,02118,Stormwater,4.0,42.34294297731653,-71.08027673491132
CLARENDON ST,5,BOSTON,Massachusetts,02116,Stormwater,2.0,42.348497322663015,-71.07414130447656
CLARENDON ST,6,BOSTON,Massachusetts,02116,Stormwater,2.0,42.348497322663015,-71.07414130447656
CLIFTON ST,5,DORCHESTER,Massachusetts,02125,Stormwater,1.0,42.25879,-71.00362
CLIFTON ST,6,DORCHESTER,Massachusetts,02125,Stormwater,1.0,42.25879,-71.00362
COLBURN ST,5,ROXBURY CROSSING,Massachusetts,02120,Stormwater,2.0,42.33065,-71.09116
COLBURN ST,6,ROXBURY CROSSING,Massachusetts,02120,Stormwater,2.0,42.33065,-71.09116
COLCHESTER ST,5,HYDE PARK,Massachusetts,02136,Stormwater,1.0,42.23436609704194,-71.12991783152209
COLCHESTER ST,6,HYDE PARK,Massachusetts,02136,Stormwater,1.0,42.23436609704194,-71.12991783152209
COLORADO ST,5,MATTAPAN,Massachusetts,02126,Stormwater,1.0,42.27540611752703,-71.10163159553092
COLORADO ST,6,MATTAPAN,Massachusetts,02126,Stormwater,1.0,42.27540611752703,-71.10163159553092
COLUMBIA RD,5,DORCHESTER,Massachusetts,02125,Stormwater,4.0,42.32039220063311,-71.0611674110141
COLUMBIA RD,6,DORCHESTER,Massachusetts,02125,Stormwater,4.0,42.32039220063311,-71.0611674110141
COLUMBUS AVE,5,ROXBURY,Massachusetts,02119,Stormwater,1.0,42.32223864488905,-71.09835356561209
COLUMBUS AVE,6,ROXBURY,Massachusetts,02119,Stormwater,1.0,42.32223864488905,-71.09835356561209
COMMERCIAL ST,5,BOSTON,Massachusetts,02109,Stormwater,11.5,42.3676993781644,-71.0575215629348
COMMERCIAL ST,6,BOSTON,Massachusetts,02109,Stormwater,11.5,42.3676993781644,-71.0575215629348
COMMONWEALTH AVE,5,BRIGHTON,Massachusetts,02135,Stormwater,16.5,42.33987988866375,-71.16644913148221
COMMONWEALTH AVE,6,BRIGHTON,Massachusetts,02135,Stormwater,16.5,42.33987988866375,-71.16644913148221
CONDOR ST,5,EAST BOSTON,Massachusetts,02128,Stormwater,2.6666666666666665,42.382595317466745,-71.03346682722164
CONDOR ST,6,EAST BOSTON,Massachusetts,02128,Stormwater,2.4,42.382595317466745,-71.03346682722164
COOKSON TE,5,MATTAPAN,Massachusetts,02126,Stormwater,1.0,42.272701,-71.091929
COOKSON TE,6,MATTAPAN,Massachusetts,02126,Stormwater,1.0,42.272701,-71.091929
COOPER ST,5,BOSTON,Massachusetts,02113,Stormwater,1.0,42.36445600928372,-71.05687009760813
COOPER ST,6,BOSTON,Massachusetts,02113,Stormwater,1.0,42.36445600928372,-71.05687009760813
CORNAUBA ST,5,ROSLINDALE,Massachusetts,02131,Stormwater,1.0,42.2810079936289,-71.12398809130028
CORNAUBA ST,6,ROSLINDALE,Massachusetts,02131,Stormwater,1.0,42.2810079936289,-71.12398809130028
COTTAGE RD,5,WEST ROXBURY,Massachusetts,02132,Stormwater,1.0,42.26620081122284,-71.16135232195688
COTTAGE RD,6,WEST ROXBURY,Massachusetts,02132,Stormwater,1.0,42.26620081122284,-71.16135232195688
COVINGTON ST,5,SOUTH BOSTON,Massachusetts,02127,Stormwater,1.0,42.3308705838126,-71.04617864225767
COVINGTON ST,6,SOUTH BOSTON,Massachusetts,02127,Stormwater,1.0,42.3308705838126,-71.04617864225767
CRAWFORD,5,ROXBURY,Massachusetts,02119,Stormwater,5.0,42.31276195124406,-71.08803003912878
CRAWFORD,6,ROXBURY,Massachusetts,02119,Stormwater,5.0,42.31276195124406,-71.08803003912878
CROYDON ST,5,MATTAPAN,Massachusetts,02126,Stormwater,2.5,42.273731645086535,-71.10716576930264
CROYDON ST,6,MATTAPAN,Massachusetts,02126,Stormwater,2.5,42.273731645086535,-71.10716576930264
CUMMINS HW,5,MATTAPAN,Massachusetts,02126,Stormwater,3.5,42.274363,-71.109191
CUMMINS HW,6,MATTAPAN,Massachusetts,02126,Stormwater,3.5,42.274363,-71.109191
DACIA ST,5,DORCHESTER,Massachusetts,02125,Stormwater,1.0,42.314062,-71.077728
DACIA ST,6,DORCHESTER,Massachusetts,02125,Stormwater,1.0,42.314062,-71.077728
DALE ST,5,ROXBURY,Massachusetts,02119,Stormwater,49.0,42.32079068710826,-71.08427649800565
DALE ST,6,ROXBURY,Massachusetts,02119,Stormwater,49.0,42.32079068710826,-71.08427649800565
DEARBORN ST,5,ROXBURY,Massachusetts,02119,Stormwater,1.0,42.32970235334616,-71.07882002613462
DEARBORN ST,6,ROXBURY,Massachusetts,02119,Stormwater,1.0,42.32970235334616,-71.07882002613462
DECKARD ST,5,DORCHESTER,Massachusetts,02121,Stormwater,1.0,42.315349,-71.083304
DECKARD ST,6,DORCHESTER,Massachusetts,02121,Stormwater,1.0,42.315349,-71.083304
DEER ST,5,DORCHESTER,Massachusetts,02125,Stormwater,2.0,42.311761701161,-71.05833613274775
DEER ST,6,DORCHESTER,Massachusetts,02125,Stormwater,2.0,42.311761701161,-71.05833613274775
DELLE AVE,5,ROXBURY CROSSING,Massachusetts,02120,Stormwater,1.0,42.33065,-71.09116
DELLE AVE,6,ROXBURY CROSSING,Massachusetts,02120,Stormwater,1.0,42.33065,-71.09116
DENNIS ST,5,ROXBURY,Massachusetts,02119,Stormwater,1.0,42.32262296387395,-71.07519006365919
DENNIS ST,6,ROXBURY,Massachusetts,02119,Stormwater,1.0,42.32262296387395,-71.07519006365919
DORCHESTER AVE,5,SOUTH BOSTON,Massachusetts,02127,Stormwater,7.0,42.34439024913826,-71.05726198425157
DORCHESTER AVE,6,SOUTH BOSTON,Massachusetts,02127,Stormwater,7.0,42.34439024913826,-71.05726198425157
DUDLEY ST,5,DORCHESTER,Massachusetts,02125,Stormwater,2.0,42.31834111092512,-71.06811334547147
DUDLEY ST,6,DORCHESTER,Massachusetts,02125,Stormwater,2.0,42.31834111092512,-71.06811334547147
DUNREATH ST,5,ROXBURY,Massachusetts,02119,Stormwater,5.0,42.32291552842589,-71.08106312542772
DUNREATH ST,6,ROXBURY,Massachusetts,02119,Stormwater,5.0,42.32291552842589,-71.08106312542772
E BROOKLINE ST,5,BOSTON,Massachusetts,02118,Stormwater,9.0,42.33815359251503,-71.07075852500834
E BROOKLINE ST,6,BOSTON,Massachusetts,02118,Stormwater,9.0,42.33815359251503,-71.07075852500834
E DEDHAM ST,6,BOSTON,Massachusetts,02118,Stormwater,1.0,42.33848207319902,-71.0686822514131
E FIRST ST,5,SOUTH BOSTON,Massachusetts,02127,Stormwater,1.0,42.33825869384265,-71.02915583342259
E FIRST ST,6,SOUTH BOSTON,Massachusetts,02127,Stormwater,1.0,42.33825869384265,-71.02915583342259
E THIRD ST,5,SOUTH BOSTON,Massachusetts,02127,Stormwater,1.0,42.336511902430026,-71.03440869262468
E THIRD ST,6,SOUTH BOSTON,Massachusetts,02127,Stormwater,1.0,42.336511902430026,-71.03440869262468
EDGAR ST,5,ROXBURY CROSSING,Massachusetts,02120,Stormwater,1.0,42.33065,-71.09116
EDGAR ST,6,ROXBURY CROSSING,Massachusetts,02120,Stormwater,1.0,42.33065,-71.09116
EDGEWOOD PK,5,ROXBURY,Massachusetts,02119,Stormwater,1.0,42.3251,-71.09533
EDGEWOOD PK,6,ROXBURY,Massachusetts,02119,Stormwater,1.0,42.3251,-71.09533
ELLINGTON ST,5,DORCHESTER,Massachusetts,02121,Stormwater,1.0,42.302886,-71.085211
ELLINGTON ST,6,DORCHESTER,Massachusetts,02121,Stormwater,1.0,42.302886,-71.085211
ERIE ST,5,DORCHESTER,Massachusetts,02121,Stormwater,1.0,42.357479,-71.10322
ERIE ST,6,DORCHESTER,Massachusetts,02121,Stormwater,1.0,42.357479,-71.10322
ESSEX ST,5,CHARLESTOWN,Massachusetts,02129,Stormwater,1.0,42.379157792914384,-71.06974576673825
ESSEX ST,6,CHARLESTOWN,Massachusetts,02129,Stormwater,1.0,42.379157792914384,-71.06974576673825
EUSTIS ST,5,ROXBURY,Massachusetts,02119,Stormwater,2.0,42.32881024554183,-71.077904338315
EUSTIS ST,6,ROXBURY,Massachusetts,02119,Stormwater,2.0,42.32881024554183,-71.077904338315
EVERETT ST,5,DORCHESTER,Massachusetts,02122,Stormwater,14.0,42.30148107757008,-71.05261228383179
EVERETT ST,6,DORCHESTER,Massachusetts,02122,Stormwater,14.0,42.30148107757008,-71.05261228383179
FAIRLAND ST,5,ROXBURY,Massachusetts,02119,Stormwater,6.0,42.32487916107928,-71.0786859125261
FAIRLAND ST,6,ROXBURY,Massachusetts,02119,Stormwater,6.0,42.32487916107928,-71.0786859125261
FAIRMOUNT AVE,5,HYDE PARK,Massachusetts,02136,Stormwater,1.0,42.253342361245686,-71.11909758896567
FAIRMOUNT AVE,6,HYDE PARK,Massachusetts,02136,Stormwater,1.0,42.253342361245686,-71.11909758896567
FAIRMOUNT CT,5,HYDE PARK,Massachusetts,02136,Stormwater,1.0,42.253609930195374,-71.11894076468327
FAIRMOUNT CT,6,HYDE PARK,Massachusetts,02136,Stormwater,1.0,42.253609930195374,-71.11894076468327
FAIRWAY ST,5,MATTAPAN,Massachusetts,02126,Stormwater,7.0,42.26870850654271,-71.09466832559873
FAIRWAY ST,6,MATTAPAN,Massachusetts,02126,Stormwater,7.0,42.26870850654271,-71.09466832559873
FANEUIL HALL SQ,5,BOSTON,Massachusetts,02109,Stormwater,1.0,42.36020624758651,-71.05620355923455
FANEUIL HALL SQ,6,BOSTON,Massachusetts,02109,Stormwater,1.0,42.36020624758651,-71.05620355923455
FANEUIL ST,5,BRIGHTON,Massachusetts,02135,Stormwater,6.0,42.35357520509348,-71.15894566852373
FANEUIL ST,6,BRIGHTON,Massachusetts,02135,Stormwater,6.0,42.35357520509348,-71.15894566852373
FARRAGUT RD,5,SOUTH BOSTON,Massachusetts,02127,Stormwater,25.0,42.33445052377932,-71.02502681573543
FARRAGUT RD,6,SOUTH BOSTON,Massachusetts,02127,Stormwater,25.0,42.33445052377932,-71.02502681573543
FAYETTE ST,5,BOSTON,Massachusetts,02116,Stormwater,1.0,42.34903593024276,-71.06720670154115
FAYETTE ST,6,BOSTON,Massachusetts,02116,Stormwater,1.0,42.34903593024276,-71.06720670154115
FENELON ST,5,DORCHESTER,Massachusetts,02121,Stormwater,3.0,42.303742,-71.078806
FENELON ST,6,DORCHESTER,Massachusetts,02121,Stormwater,3.0,42.303742,-71.078806
FERRIN ST,5,CHARLESTOWN,Massachusetts,02129,Stormwater,1.0,42.37695370489658,-71.05847357715058
FERRIN ST,6,CHARLESTOWN,Massachusetts,02129,Stormwater,1.0,42.37695370489658,-71.05847357715058
FOSTER ST,5,BOSTON,Massachusetts,02109,Stormwater,3.0,42.3415432702532,-71.15892874138284
FOSTER ST,6,BOSTON,Massachusetts,02109,Stormwater,3.0,42.3415432702532,-71.15892874138284
FRANKLIN ST,5,BOSTON,Massachusetts,02110,Stormwater,1.0,42.35563749612953,-71.05566132682792
FRANKLIN ST,6,BOSTON,Massachusetts,02110,Stormwater,1.0,42.35563749612953,-71.05566132682792
FREEPORT ST,5,DORCHESTER,Massachusetts,02122,Stormwater,18.0,42.2970943090214,-71.04768434095548
FREEPORT ST,6,DORCHESTER,Massachusetts,02122,Stormwater,18.0,42.2970943090214,-71.04768434095548
FRONTAGE RD,5,BOSTON,Massachusetts,02118,Stormwater,5.0,42.34626642149609,-71.05872736201624
FRONTAGE RD,6,BOSTON,Massachusetts,02118,Stormwater,5.0,42.34626642149609,-71.05872736201624
GALLIVAN BLVD,5,DORCHESTER,Massachusetts,02124,Stormwater,3.0,42.28330506421027,-71.05136297286035
GALLIVAN BLVD,6,DORCHESTER,Massachusetts,02124,Stormwater,3.0,42.28330506421027,-71.05136297286035
GARDNER ST,5,CHARLESTOWN,Massachusetts,02129,Stormwater,18.0,42.398171,-71.030847
GARDNER ST,6,CHARLESTOWN,Massachusetts,02129,Stormwater,18.0,42.398171,-71.030847
GENEVA AV,5,Boston,Massachusetts,02121,Stormwater,1.0,42.29851865750885,-71.06315978434165
GENEVA AV,6,Boston,Massachusetts,02121,Stormwater,1.0,42.29851865750885,-71.06315978434165
GENEVA AVE,5,DORCHESTER,Massachusetts,02121,Stormwater,3.0,42.30494662333746,-71.07450124454678
GENEVA AVE,6,DORCHESTER,Massachusetts,02121,Stormwater,3.0,42.30494662333746,-71.07450124454678
GEORGE ST,5,ROXBURY,Massachusetts,02119,Stormwater,1.0,42.32617234926875,-71.07285845219224
GEORGE ST,6,ROXBURY,Massachusetts,02119,Stormwater,1.0,42.32617234926875,-71.07285845219224
GIBSON ST,5,DORCHESTER,Massachusetts,02122,Stormwater,4.0,42.29772327444472,-71.05905935505189
GIBSON ST,6,DORCHESTER,Massachusetts,02122,Stormwater,4.0,42.29772327444472,-71.05905935505189
GLENMORE ST,5,MATTAPAN,Massachusetts,02126,Stormwater,1.0,42.272371557522085,-71.07748605098006
GLENMORE ST,6,MATTAPAN,Massachusetts,02126,Stormwater,1.0,42.272371557522085,-71.07748605098006
GLENVILLE AVE,5,ALLSTON,Massachusetts,02134,Stormwater,1.0,42.34976535552184,-71.13426525513383
GLENVILLE AVE,6,ALLSTON,Massachusetts,02134,Stormwater,1.0,42.34976535552184,-71.13426525513383
GRANBY ST,5,BOSTON,Massachusetts,02215,Stormwater,5.0,42.3507933961979,-71.10340402858986
GRANBY ST,6,BOSTON,Massachusetts,02215,Stormwater,5.0,42.3507933961979,-71.10340402858986
GROUSE ST,5,WEST ROXBURY,Massachusetts,02132,Stormwater,2.0,42.270594804526766,-71.1492649547563
GROUSE ST,6,WEST ROXBURY,Massachusetts,02132,Stormwater,2.0,42.270594804526766,-71.1492649547563
HALL ST,5,JAMAICA PLAIN,Massachusetts,02130,Stormwater,3.0,42.30506329515353,-71.11188226276295
HALL ST,6,JAMAICA PLAIN,Massachusetts,02130,Stormwater,3.0,42.30506329515353,-71.11188226276295
HALLET ST,5,DORCHESTER,Massachusetts,02124,Stormwater,6.0,42.28393125,-71.0467492
HALLET ST,6,DORCHESTER,Massachusetts,02124,Stormwater,6.0,42.28393125,-71.0467492
HAMLET ST,5,DORCHESTER,Massachusetts,02125,Stormwater,14.0,42.31830536763698,-71.06473767334764
HAMLET ST,6,DORCHESTER,Massachusetts,02125,Stormwater,14.0,42.31830536763698,-71.06473767334764
HANO ST,5,ALLSTON,Massachusetts,02134,Stormwater,2.0,42.35462860139583,-71.13692591594115
HANO ST,6,ALLSTON,Massachusetts,02134,Stormwater,2.0,42.35462860139583,-71.13692591594115
HANOVER ST,5,BOSTON,Massachusetts,02113,Stormwater,15.0,42.36202660181827,-71.05672370102994
HANOVER ST,6,BOSTON,Massachusetts,02113,Stormwater,15.0,42.36202660181827,-71.05672370102994
HARMON ST,5,MATTAPAN,Massachusetts,02126,Stormwater,1.0,42.26951445059554,-71.10227332382831
HARMON ST,6,MATTAPAN,Massachusetts,02126,Stormwater,1.0,42.26951445059554,-71.10227332382831
HARRISON AVE,5,BOSTON,Massachusetts,02111,Stormwater,4.0,42.34472778560301,-71.06375845532646
HARRISON AVE,6,BOSTON,Massachusetts,02111,Stormwater,4.0,42.34472778560301,-71.06375845532646
HARVARD AVE,5,HYDE PARK,Massachusetts,02136,Stormwater,2.0,42.25864328743552,-71.12244326875467
HARVARD AVE,6,HYDE PARK,Massachusetts,02136,Stormwater,2.0,42.25864328743552,-71.12244326875467
HEATH ST,5,JAMAICA PLAIN,Massachusetts,02130,Stormwater,12.0,42.32636870191842,-71.10071602239287
HEATH ST,6,JAMAICA PLAIN,Massachusetts,02130,Stormwater,12.0,42.32636870191842,-71.10071602239287
HEMENWAY ST,5,BOSTON,Massachusetts,02115,Stormwater,3.0,42.34145786370541,-71.09082627578157
HEMENWAY ST,6,BOSTON,Massachusetts,02115,Stormwater,3.0,42.34145786370541,-71.09082627578157
HIGH RD,5,WEST ROXBURY,Massachusetts,02132,Stormwater,1.0,42.2619129040221,-71.15845549452516
HIGH RD,6,WEST ROXBURY,Massachusetts,02132,Stormwater,1.0,42.2619129040221,-71.15845549452516
HILL ST,5,CHARLESTOWN,Massachusetts,02129,Stormwater,1.0,42.38105432412341,-71.06413879493736
HILL ST,6,CHARLESTOWN,Massachusetts,02129,Stormwater,1.0,42.38105432412341,-71.06413879493736
HOLBORN ST,5,DORCHESTER,Massachusetts,02121,Stormwater,1.0,42.25685,-71.04884
HOLBORN ST,6,DORCHESTER,Massachusetts,02121,Stormwater,1.0,42.25685,-71.04884
HOOKER ST,5,ALLSTON,Massachusetts,02134,Stormwater,5.0,42.35916171683293,-71.12636770614827
HOOKER ST,6,ALLSTON,Massachusetts,02134,Stormwater,5.0,42.35916171683293,-71.12636770614827
HOWARD AVE,5,DORCHESTER,Massachusetts,02125,Stormwater,1.0,42.32016,-71.071276
HOWARD AVE,6,DORCHESTER,Massachusetts,02125,Stormwater,1.0,42.32016,-71.071276
HULL ST,5,BOSTON,Massachusetts,02113,Stormwater,6.0,42.36675234260547,-71.05560574522764
HULL ST,6,BOSTON,Massachusetts,02113,Stormwater,6.0,42.36675234260547,-71.05560574522764
HYDE PARK AVE,5,JAMAICA PLAIN,Massachusetts,02130,Stormwater,15.0,42.29994,-71.113545
HYDE PARK AVE,6,JAMAICA PLAIN,Massachusetts,02130,Stormwater,15.0,42.29994,-71.113545
INTERVALE ST,5,DORCHESTER,Massachusetts,02121,Stormwater,7.0,42.24001,-71.00945
INTERVALE ST,6,DORCHESTER,Massachusetts,02121,Stormwater,7.0,42.24001,-71.00945
ITASCA ST,5,MATTAPAN,Massachusetts,02126,Stormwater,1.0,42.2751431057924,-71.100790104816
ITASCA ST,6,MATTAPAN,Massachusetts,02126,Stormwater,1.0,42.2751431057924,-71.100790104816
JACOB ST,5,DORCHESTER,Massachusetts,02124,Stormwater,1.0,42.286423,-71.082929
JACOB ST,6,DORCHESTER,Massachusetts,02124,Stormwater,1.0,42.286423,-71.082929
JEANNE DR,5,DORCHESTER,Massachusetts,02121,Stormwater,1.0,42.30586386128796,-71.07414432358256
JEANNE DR,6,DORCHESTER,Massachusetts,02121,Stormwater,1.0,42.30586386128796,-71.07414432358256
JOY P,5,BOSTON,Massachusetts,02108,Stormwater,1.0,42.357647,-71.065103
JOY P,6,BOSTON,Massachusetts,02108,Stormwater,1.0,42.357647,-71.065103
KENNEBEC ST,5,MATTAPAN,Massachusetts,02126,Stormwater,1.0,42.27277093202902,-71.10654517717319
KENNEBEC ST,6,MATTAPAN,Massachusetts,02126,Stormwater,1.0,42.27277093202902,-71.10654517717319
KNEELAND ST,5,BOSTON,Massachusetts,02111,Stormwater,2.0,42.35000496830848,-71.05916720715281
KNEELAND ST,6,BOSTON,Massachusetts,02111,Stormwater,2.0,42.35000496830848,-71.05916720715281
LAGRANGE PL,5,ROXBURY,Massachusetts,02119,Stormwater,2.0,42.3251,-71.09533
LAGRANGE PL,6,ROXBURY,Massachusetts,02119,Stormwater,2.0,42.3251,-71.09533
LAKE SHORE RD,5,BRIGHTON,Massachusetts,02135,Stormwater,4.5,42.344202467267344,-71.16927466675656
LAKE SHORE RD,6,BRIGHTON,Massachusetts,02135,Stormwater,4.5,42.344202467267344,-71.16927466675656
LAMBERT AVE,5,ROXBURY,Massachusetts,02119,Stormwater,2.0,42.3271805562124,-71.0902642104186
LAMBERT AVE,6,ROXBURY,Massachusetts,02119,Stormwater,2.0,42.3271805562124,-71.0902642104186
LANGDON ST,5,ROXBURY,Massachusetts,02119,Stormwater,1.0,42.32460636068944,-71.07177389164576
LANGDON ST,6,ROXBURY,Massachusetts,02119,Stormwater,1.0,42.32460636068944,-71.07177389164576
LAREDO ST,5,DORCHESTER,Massachusetts,02121,Stormwater,3.2,42.288002,-71.080266
LAREDO ST,6,DORCHESTER,Massachusetts,02121,Stormwater,3.2,42.288002,-71.080266
LINDEN RD,5,WEST ROXBURY,Massachusetts,02132,Stormwater,1.0,42.26558843757261,-71.16143453148004
LINDEN RD,6,WEST ROXBURY,Massachusetts,02132,Stormwater,1.0,42.26558843757261,-71.16143453148004
LONDON ST,5,EAST BOSTON,Massachusetts,02128,Stormwater,6.0,42.37512558838619,-71.03690085201148
LONDON ST,6,EAST BOSTON,Massachusetts,02128,Stormwater,6.0,42.37512558838619,-71.03690085201148
LOUDERS LN,5,JAMAICA PLAIN,Massachusetts,02130,Stormwater,4.0,42.306038,-71.124547
LOUDERS LN,6,JAMAICA PLAIN,Massachusetts,02130,Stormwater,4.0,42.306038,-71.124547
LUDLOW ST,5,CHARLESTOWN,Massachusetts,02129,Stormwater,1.0,42.37981554012512,-71.06805285466841
LUDLOW ST,6,CHARLESTOWN,Massachusetts,02129,Stormwater,1.0,42.37981554012512,-71.06805285466841
MAERICK ST,5,EAST BOSTON,Massachusetts,02128,Stormwater,1.0,42.359024,-71.13083
MAERICK ST,6,EAST BOSTON,Massachusetts,02128,Stormwater,1.0,42.359024,-71.13083
MAGAZINE ST,5,ROXBURY,Massachusetts,02119,Stormwater,10.5,42.326695959118105,-71.07145458172945
MAGAZINE ST,6,ROXBURY,Massachusetts,02119,Stormwater,10.5,42.326695959118105,-71.07145458172945
MAIN ST,5,CHARLESTOWN,Massachusetts,02129,Stormwater,20.75,42.383294014481976,-71.07171139998185
MAIN ST,6,CHARLESTOWN,Massachusetts,02129,Stormwater,20.75,42.383294014481976,-71.07171139998185
MALCOLM X BLVD,5,ROXBURY,Massachusetts,02119,Stormwater,2.0,42.32913795568235,-71.08554570590914
MALCOLM X BLVD,6,ROXBURY,Massachusetts,02119,Stormwater,2.0,42.32913795568235,-71.08554570590914
MAPLEWOOD ST,5,WEST ROXBURY,Massachusetts,02132,Stormwater,4.0,42.273092859153415,-71.15050056354508
MAPLEWOOD ST,6,WEST ROXBURY,Massachusetts,02132,Stormwater,4.0,42.273092859153415,-71.15050056354508
MARKET ST,5,BRIGHTON,Massachusetts,02135,Stormwater,8.0,42.3582702,-71.1478042
MARKET ST,6,BRIGHTON,Massachusetts,02135,Stormwater,8.0,42.3582702,-71.1478042
